count	sca	fr	to	real_fr	real_to	strand	evalue	hmmlen	len_cds
367	KZ115525.1	281173	281909	281283	282192	+	1.6e-51	669	909
368	KZ115525.1	281173	281909	281304	282192	+	1.6e-51	669	888
369	KZ115525.1	281173	281909	281307	282192	+	1.6e-51	669	885
370	KZ115613.1	299837	300868	299836	300862	+	3.6e-163	1013	1026
371	KZ115613.1	299837	300868	299962	300862	+	3.6e-163	1013	900
372	KZ115613.1	310690	311725	310689	311718	+	2.3e-162	1020	1029
373	KZ115613.1	310690	311725	310692	311718	+	2.3e-162	1020	1026
374	KZ115613.1	310690	311725	310818	311718	+	2.3e-162	1020	900
375	KZ115613.1	303753	304792	303754	304780	+	2.7e-160	1022	1026
376	KZ115613.1	303753	304792	303880	304780	+	2.7e-160	1022	900
377	KZ115613.1	329376	330414	329377	330403	+	1.8e-156	1019	1026
378	KZ115613.1	329376	330414	329503	330403	+	1.8e-156	1019	900
379	KZ115613.1	318817	319850	318817	319843	+	8e-155	1016	1026
380	KZ115613.1	318817	319850	318943	319843	+	8e-155	1016	900
381	KZ115613.1	180893	179914	181066	179872	-	1e-137	950	1194
382	KZ115613.1	180893	179914	180907	179872	-	1e-137	950	1035
383	KZ115613.1	180893	179914	180799	179872	-	1e-137	950	927
384	KZ115613.1	180893	179914	180787	179872	-	1e-137	950	915
385	KZ115613.1	180893	179914	180778	179872	-	1e-137	950	906
386	KZ115613.1	286150	285143	286174	285163	-	1.9e-135	1001	1011
387	KZ115613.1	286150	285143	286051	285163	-	1.9e-135	1001	888
388	KZ115613.1	173906	172963	174080	172922	-	2.2e-134	920	1158
389	KZ115613.1	173906	172963	173945	172922	-	2.2e-134	920	1023
390	KZ115613.1	173906	172963	173837	172922	-	2.2e-134	920	915
391	KZ115613.1	173906	172963	173825	172922	-	2.2e-134	920	903
392	KZ115613.1	173906	172963	173816	172922	-	2.2e-134	920	894
393	KZ115613.1	265268	264276	265298	264287	-	2.4e-134	991	1011
394	KZ115613.1	241632	240680	241655	240632	-	1.5e-131	939	1023
395	KZ115613.1	241632	240680	241619	240632	-	1.5e-131	939	987
396	KZ115613.1	241632	240680	241547	240632	-	1.5e-131	939	915
397	KZ115613.1	241632	240680	241526	240632	-	1.5e-131	939	894
398	KZ115613.1	201875	200909	201881	200867	-	1.3e-128	960	1014
399	KZ115613.1	201875	200909	201755	200867	-	1.3e-128	960	888
400	KZ115613.1	282316	281313	282340	281329	-	1.6e-127	997	1011
401	KZ115613.1	232268	231324	232306	231289	-	3e-127	888	1017
402	KZ115613.1	232268	231324	232204	231289	-	3e-127	888	915
403	KZ115613.1	232268	231324	232183	231289	-	3e-127	888	894
404	KZ115613.1	273886	272888	273916	272905	-	5.1e-127	993	1011
405	KZ115613.1	188832	187858	188836	187822	-	3.3e-126	960	1014
406	KZ115613.1	188832	187858	188833	187822	-	3.3e-126	960	1011
407	KZ115613.1	188832	187858	188710	187822	-	3.3e-126	960	888
408	KZ115613.1	212997	212024	213138	211995	-	2.3e-124	975	1143
409	KZ115613.1	212997	212024	213027	211995	-	2.3e-124	975	1032
410	KZ115613.1	212997	212024	212997	211995	-	2.3e-124	975	1002
411	KZ115613.1	212997	212024	212874	211995	-	2.3e-124	975	879
412	KZ115613.1	259103	260028	259086	260070	+	4.3e-123	932	984
413	KZ115613.1	259103	260028	259089	260070	+	4.3e-123	932	981
414	KZ115613.1	228835	227855	228835	227821	-	6.2e-123	966	1014
415	KZ115613.1	228835	227855	228712	227821	-	6.2e-123	966	891
416	KZ115613.1	255794	254767	255789	254778	-	1.5e-122	1005	1011
417	KZ115613.1	255794	254767	255777	254778	-	1.5e-122	1005	999
418	KZ115613.1	255794	254767	255756	254778	-	1.5e-122	1005	978
419	KZ115613.1	255794	254767	255705	254778	-	1.5e-122	1005	927
420	KZ115613.1	255794	254767	255690	254778	-	1.5e-122	1005	912
421	KZ115613.1	255794	254767	255675	254778	-	1.5e-122	1005	897
422	KZ115613.1	292587	291592	292663	291580	-	1.1e-121	987	1083
423	KZ115613.1	292587	291592	292609	291580	-	1.1e-121	987	1029
424	KZ115613.1	292587	291592	292504	291580	-	1.1e-121	987	924
425	KZ115613.1	196796	195825	196796	195785	-	4.1e-120	953	1011
426	KZ115613.1	196796	195825	196679	195785	-	4.1e-120	953	894
427	KZ115613.1	334275	335174	334185	335172	+	1.6e-57	906	987
428	KZ115614.1	3307	3811	2819	3806	+	3.4e-23	477	987
429	KZ115614.1	3307	3811	2849	3806	+	3.4e-23	477	957
430	KZ115633.1	82031	81366	82422	81192	-	2.5e-46	613	1230
431	KZ115633.1	82031	81366	82377	81192	-	2.5e-46	613	1185
432	KZ115633.1	82031	81366	82158	81192	-	2.5e-46	613	966
433	KZ115633.1	82031	81366	82149	81192	-	2.5e-46	613	957
434	KZ114955.1	157271	158006	156946	158290	+	1.5e-51	668	1344
435	KZ114955.1	157271	158006	156964	158290	+	1.5e-51	668	1326
436	KZ114955.1	157271	158006	157210	158290	+	1.5e-51	668	1080
437	KZ114955.1	157271	158006	157291	158290	+	1.5e-51	668	999
438	KZ114955.1	157271	158006	157381	158290	+	1.5e-51	668	909
439	KZ114955.1	157271	158006	157402	158290	+	1.5e-51	668	888
440	KZ114955.1	157271	158006	157405	158290	+	1.5e-51	668	885
441	KZ114970.1	156818	157849	156817	157843	+	3.6e-163	1013	1026
442	KZ114970.1	156818	157849	156943	157843	+	3.6e-163	1013	900
443	KZ114970.1	167671	168706	167670	168699	+	2.3e-162	1020	1029
444	KZ114970.1	167671	168706	167673	168699	+	2.3e-162	1020	1026
445	KZ114970.1	167671	168706	167799	168699	+	2.3e-162	1020	900
446	KZ114970.1	160734	161773	160735	161761	+	2.7e-160	1022	1026
447	KZ114970.1	160734	161773	160861	161761	+	2.7e-160	1022	900
448	KZ114970.1	186343	187381	186344	187370	+	1.8e-156	1019	1026
449	KZ114970.1	186343	187381	186470	187370	+	1.8e-156	1019	900
450	KZ114970.1	175784	176817	175784	176810	+	8e-155	1016	1026
451	KZ114970.1	175784	176817	175910	176810	+	8e-155	1016	900
452	KZ114970.1	37874	36895	38047	36853	-	1e-137	950	1194
453	KZ114970.1	37874	36895	37888	36853	-	1e-137	950	1035
454	KZ114970.1	37874	36895	37780	36853	-	1e-137	950	927
455	KZ114970.1	37874	36895	37768	36853	-	1e-137	950	915
456	KZ114970.1	37874	36895	37759	36853	-	1e-137	950	906
457	KZ114970.1	143131	142124	143155	142144	-	1.9e-135	1001	1011
458	KZ114970.1	143131	142124	143032	142144	-	1.9e-135	1001	888
459	KZ114970.1	30887	29944	31061	29903	-	2.2e-134	920	1158
460	KZ114970.1	30887	29944	30926	29903	-	2.2e-134	920	1023
461	KZ114970.1	30887	29944	30818	29903	-	2.2e-134	920	915
462	KZ114970.1	30887	29944	30806	29903	-	2.2e-134	920	903
463	KZ114970.1	30887	29944	30797	29903	-	2.2e-134	920	894
464	KZ114970.1	122249	121257	122279	121268	-	2.4e-134	991	1011
465	KZ114970.1	98613	97661	98636	97613	-	1.5e-131	939	1023
466	KZ114970.1	98613	97661	98600	97613	-	1.5e-131	939	987
467	KZ114970.1	98613	97661	98528	97613	-	1.5e-131	939	915
468	KZ114970.1	98613	97661	98507	97613	-	1.5e-131	939	894
469	KZ114970.1	58856	57890	58862	57848	-	1.3e-128	960	1014
470	KZ114970.1	58856	57890	58736	57848	-	1.3e-128	960	888
471	KZ114970.1	139297	138294	139321	138310	-	1.6e-127	997	1011
472	KZ114970.1	89249	88305	89287	88270	-	3e-127	888	1017
473	KZ114970.1	89249	88305	89185	88270	-	3e-127	888	915
474	KZ114970.1	89249	88305	89164	88270	-	3e-127	888	894
475	KZ114970.1	130867	129869	130897	129886	-	5.1e-127	993	1011
476	KZ114970.1	45813	44839	45817	44803	-	3.3e-126	960	1014
477	KZ114970.1	45813	44839	45814	44803	-	3.3e-126	960	1011
478	KZ114970.1	45813	44839	45691	44803	-	3.3e-126	960	888
479	KZ114970.1	69978	69005	70119	68976	-	2.3e-124	975	1143
480	KZ114970.1	69978	69005	70008	68976	-	2.3e-124	975	1032
481	KZ114970.1	69978	69005	69978	68976	-	2.3e-124	975	1002
482	KZ114970.1	69978	69005	69855	68976	-	2.3e-124	975	879
483	KZ114970.1	116084	117009	116067	117051	+	4.3e-123	932	984
484	KZ114970.1	116084	117009	116070	117051	+	4.3e-123	932	981
485	KZ114970.1	85816	84836	85816	84802	-	6.2e-123	966	1014
486	KZ114970.1	85816	84836	85693	84802	-	6.2e-123	966	891
487	KZ114970.1	112775	111748	112770	111759	-	1.5e-122	1005	1011
488	KZ114970.1	112775	111748	112758	111759	-	1.5e-122	1005	999
489	KZ114970.1	112775	111748	112737	111759	-	1.5e-122	1005	978
490	KZ114970.1	112775	111748	112686	111759	-	1.5e-122	1005	927
491	KZ114970.1	112775	111748	112671	111759	-	1.5e-122	1005	912
492	KZ114970.1	112775	111748	112656	111759	-	1.5e-122	1005	897
493	KZ114970.1	149568	148573	149644	148561	-	1.1e-121	987	1083
494	KZ114970.1	149568	148573	149590	148561	-	1.1e-121	987	1029
495	KZ114970.1	149568	148573	149485	148561	-	1.1e-121	987	924
496	KZ114970.1	53777	52806	53777	52766	-	4.1e-120	953	1011
497	KZ114970.1	53777	52806	53660	52766	-	4.1e-120	953	894
498	KZ114970.1	191376	192275	191286	192273	+	1.6e-57	906	987
499	KZ114970.1	221196	222211	221207	222200	+	4.2e-46	1010	993
500	KZ114970.1	221196	222211	221237	222200	+	4.2e-46	1010	963
501	KZ114970.1	235809	236311	235324	236317	+	4.6e-23	469	993
502	KZ114970.1	235809	236311	235354	236317	+	4.6e-23	469	963
503	KZ114970.1	245393	245885	244897	245890	+	5e-22	459	993
504	KZ114970.1	245393	245885	244927	245890	+	5e-22	459	963
505	KZ114970.1	230210	230650	229687	230644	+	2.2e-21	415	957
